BOTTLE,20240904CCHHYDRO
#BOTTLE,20220817CCHSIOAMB
# Changed I-129 units to expected BQ/M^3, there is no data yet, there are flag 1s
# Changed CALCIUM units to expected MMOL/KG, there is no data yet, there are flag 1s
# Changed D15N_NO3 units to expected /MILLE, there is no data yet, there are flag 1s
#BOTTLE,20220418CCHSIOCBG
# Restored parameters, see history note 
# file posted on 2016-02-17
# Merged parameters: TRITUM, TRITUM_FLAG_W, DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR, TRITER
#                    CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CFC113, SF6, SF6_FLAG_W
# 20150109CCHSIOCBG
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# 20141015CCHSIOCBG
# Merged parameters: HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# 20140724SIOCCHRJL
# Merged parameters: CFC-12, CFC-12_FLAG_W, CFC-11, CFC-11_FLAG_W, SF6, SF6_FLAG_W
#   data provided by Dong-Ha Min on 20140707
# Changed CFC-12 flags stn88-sampno2 & stn88-sampno15 from flag 2 to 4 per email from Dong-Ha Min on 20140724
# BOTTLE,20130906SIOCCHCBG
# 20130906SIOCCHCBG
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_TOT, PH_TOT_FLAG_W, PH_TMP
#  data provided by A. Dickson on 20140306, QC by A. Kozyr
# removed empty column I-129/I-127, to be replaced when final data is submitted along with full parameter metadata 
# 20130906SIOCCHCBG
# combined E and W legs into one file
# added citation information
# some edits to parameter names and units
# BOTTLE,20130709ODF
#
# BOTTLE,20141006PRINUNIVRMK
# BOTTLE,20141211PRINUNIVRMK
# BOTTLE,20160203PRINUNIVRMK
# 10/3/2014 Initialized README file  
# Data source: CDIAC 3/18/14 
# SHIP: R/V Melville 
# Cruise: P02W 3/21 - 5/5/2013 
#       P02E 5/8 - 6/1/2013 
# Region: Pacific at 30N 
# EXPOCODE: 318M20130321 
# DATES: 3/21 - 6/1/2013 
# Chief Scientist: 
#       Leg 1: J.Swift & ;S.Yoshida 
#       Leg 2: S.Mecking & G.Voet 
# 159 stations with 36 place Rosette 
# Hydro: Who - J.Swift; Status - final 
#       Notes:   
# Nutrients: Who - J.Swift; Status - final 
#       Notes: 
# O2: Who - J.Swift; Status -final 
#       Notes: 
# TCO2: Who - R.Feely; Status - final 
#       Notes: final data to CDIAC 3/3/2014 
# TA: Who - A.Dickson; Status - final 
#       Notes: final data to CDIAC 3/6/2014 
# pH: Who - A.Dickson; Status - final 
#       Notes: final data to CDIAC 3/6/2014 
# CFC: Who - D.Ho;D.Min; Status - final 
#       Notes:  
# C14: Who - R.Key;A.McNichol; Status - final 
#       Notes: data from NOSAMS 8/5/15 
# H3/He3: Who - W.Jenkins; Status - final 
#       Notes: He data rcd @ CCHDO 10/1/14 
#       H3 data merged 2/3/16  
# DOC/TDN: Who - DC.Carlson; Status - final 
#       Notes: Data via CDIAC 11/11/14 
# References: 
# Cruise Reports posted at CCHDO: 
# http://cchdo.ucsd.edu/data/co2clivar/pacific/p02/p02_318M20130321/p02_318M20130321do.pdf 
# Metadata at CDIAC: 
# Swift, J., S. Mecking, R. Feely, A. Dickson, C. Carlson, W. Jenkins, A. McNichol, R. Key, D. Ho, D. Sigman, A. Mcdonalds, K. Buesseler, and T. Martz. 2014. Carbon Dioxide, Hydrographic, and Chemical Data Obtained During the R/V Melville Cruise in the Pacific Ocean on GO-SHIP Repeat Hydrography Sections P02_2013 (21 March - 1 June, 2013). http://cdiac.ornl.gov/ftp/oceans/CLIVAR/P02_2013/. Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, US Department of Energy, Oak Ridge, Tennessee. doi: 10.3334/CDIAC/OTG.GOSHIP_P02_318M20130321 
#
# DATA CITATION
#| CCHDO Citation Information
#|
#| Please cite data downloaded from CCHDO as: 
#| [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], 
#| [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download].
#| [Applicable CCHDO cruise DOI if provided].
#|
#| For example: 
#| Swift, J. and Becker, S. 2019. CTD data from Cruise 33RR20160321, exchange version. Accessed from CCHDO 
#| https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#|
#| Information on the scientists who provided the different parameters can be found in the cruise report. 
#| Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers 
#| of the Exchange bottle files.
#|
#| Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. 
#| For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#|
#| For data citation, please use the data providers listed below. 
#|
#| Programs and Principal Investigators
#| 
#| Program                        Affiliation    Principal Investigator   email                     
#| -------------------------------------------------------------------------------------------------
#| CTDO/Rosette, Nutrients, O2,   UCSD/SIO       James H. Swift           jswift@ucsd.edu           
#| Salinity, Data Management                                                                        
#| Transmissometer                TAMU           Wilf Gardner             wgardner@ocean.tamu.edu   
#| ADCP, LADCP                    UHawaii        Eric Firing              efiring@soest.hawaii.edu  
#| CFCs, SF6 
#|                leg 1 (W)       UHawaii        David Ho                 ho@hawaii.edu             
#|                leg 2 (E)       UT-Austin      Dong-Ha Min              dongha@austin.utexas.edu  
#| 3He, 3H                        WHOI           William Jenkins          wjenkins@whoi.edu         
#| DIC (Total CO2)                NOAA/PMEL      Richard Feely            Richard.A.Feely@noaa.gov  
#| pH, Total Alkalinity           UCSD/SIO       Andrew Dickson           adickson@ucsd.edu         
#| DOC, TDN                       UCSB           Craig Carlson            carlson@lifesci.ucsb.edu  
#| Radiocarbons (13C, 14C)        WHOI           Ann McNichol             amcnichol@whoi.edu        
#|                                Princeton      Robert Key               401 Sayre Hall
#|                                                                        Princeton University
#|                                                                        08544 Princeton , NJ
#| d15N-NO3, d18O-NO3             Princeton      Daniel Sigman            sigman@princeton.edu      
#| 137Cs, 134Cs, 90Sr             WHOI           Ken Buesseler            kbuesseler@whoi.edu       
#|                                               Alison Macdonald         amacdonald@whoi.edu       
#| 129I, 127I                     LLNL           Tom Guilderson           guilderson1@llnl.gov      
#| Density                        UMiami/RSMAS   Frank Millero            fmillero@rsmas.miami.edu  
#| Dissolved Calcium              UCSD/SIO       Todd Martz               trmartz@ucsd.edu          
#| Argo Floats                    NOAA/PMEL      Gregory C. Johnson       Gregory.C.Johnson@noaa.gov
#| pCO2 Underway Data             NOAA           Richard Feely            Richard.A.Feely@noaa.gov 
#| EIMS Underway Data             UWash          Paul D. Quay             pdquay@uw.edu             
#| (N2, O2, Ar and CO2)                          Hilary Palevsky          palevsky@uw.edu           
#| Ship's Underway Data           UCSD/SIO       Frank Delahoyde          fdelahoyde@ucsd.edu       
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,TDN,TDN_FLAG_W,NEON,NEON_FLAG_W,NEONER,I-129,I-129_FLAG_W,CS-137,CS-137_FLAG_W,CS-134,CS-134_FLAG_W,SR-90,SR-90_FLAG_W,CALCIUM,CALCIUM_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,LAB_DEN,LAB_DEN_FLAG_W,SALTREF,SALTREF_FLAG_W
318M20130321  ,P02W       ,34      ,  1,5          ,37         ,2,20130414,1717,  30.0007, 146.9270,     6240,   4367.9,   1.4939,  34.6853,2,  34.6844,2,    154.1,2,    153.5,2,   148.65,2,    35.96,2,     0.00,2,     2.48,2,    0.000,2,    0.010,2,    0.007,2,   0.0700,2,     -999,9,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.4937,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,20130414,1802,  29.9999, 146.9258,     -999,9,  34.8479,2
318M20130321  ,P02W       ,34      ,  1,4          ,4          ,2,20130414,1717,  30.0007, 146.9270,     6240,   4727.4,   1.5013,  34.6885,2,  34.6877,2,    157.3,2,    157.7,2,   147.68,2,    35.67,2,     0.00,2,     2.45,2,    0.004,2,    0.013,2,    0.000,2,   0.0000,2,   2313.8,2,  2410.46,6,   7.5756,2,    25.00,     -999,9,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.5018,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,20130414,1754,  29.9999, 146.9260,     -999,9,  34.8513,2
318M20130321  ,P02W       ,34      ,  1,3          ,3          ,2,20130414,1717,  30.0007, 146.9270,     6240,   5085.3,   1.5214,  34.6909,2,  34.6889,3,    160.5,2,    161.7,2,   145.14,2,    35.37,2,     0.00,2,     2.44,2,     -999,9,     -999,9,     -999,9,     -999,9,   2312.4,6,  2409.66,2,   7.5806,2,    25.00,     -999,9,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.5216,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,20130414,1747,  29.9997, 146.9262,     -999,9,  34.8525,3
318M20130321  ,P02W       ,34      ,  1,2          ,2          ,2,20130414,1717,  30.0007, 146.9270,     6240,   5653.7,   1.5654,  34.6936,2,  34.6928,2,    167.3,2,    167.5,2,   141.63,2,    35.02,2,     0.00,2,     2.41,2,    0.000,2,    0.011,2,    0.000,2,   0.0000,2,   2305.4,2,  2405.95,2,   7.5858,6,    25.00,     -999,9,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.5652,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,20130414,1735,  30.0000, 146.9262,     -999,9,  34.8564,2
318M20130321  ,P02W       ,34      ,  1,1          ,1          ,2,20130414,1717,  30.0007, 146.9270,     6240,   6123.9,   1.6161,  34.6943,2,  34.6934,2,    169.5,2,    169.6,2,   138.99,2,    34.84,2,     0.00,2,     2.40,2,    0.001,2,    0.015,2,    0.000,2,   0.0000,2,   2303.2,2,  2406.15,2,   7.5926,2,    25.00,     -999,9,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.6160,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,20130414,1717,  30.0007, 146.9270,     -999,9,  34.8570,2
318M20130321  ,P02W       ,35      ,  1,36         ,36         ,2,20130415,0212,  30.0001, 147.7915,     6181,      3.8,  17.8033,  34.6611,2,  34.6614,2,    240.9,2,    241.1,2,     1.56,2,     0.00,2,     0.00,2,     0.03,2,    2.621,2,    1.585,2,    0.227,2,   1.6100,2,   1998.8,2,  2275.21,2,   8.0093,6,    25.00,    60.68,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.8033,2,     -999,9,     -999,9,     -999,     5.07,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0433,  30.0016, 147.7926,     -999,9,  34.8248,2
318M20130321  ,P02W       ,35      ,  1,35         ,35         ,2,20130415,0212,  30.0001, 147.7915,     6181,     26.9,  17.6975,  34.6640,2,  34.6651,2,    243.2,2,    245.4,2,     1.66,2,     0.00,2,     0.00,2,     0.04,2,   -0.060,4,   -0.003,4,   -0.009,4,   1.6200,4,   1996.6,2,  2273.21,2,   8.0133,2,    25.00,    59.92,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.7103,2,     -999,9,     -999,9,     -999,     4.26,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0431,  30.0017, 147.7924,     -999,9,  34.8286,2
318M20130321  ,P02W       ,35      ,  1,34         ,34         ,2,20130415,0212,  30.0001, 147.7915,     6181,     51.9,  17.5533,  34.6543,2,  34.6531,2,    235.9,2,    238.2,2,     2.44,2,     0.49,2,     0.22,2,     0.10,2,    2.629,2,    1.599,2,    0.219,2,   1.5600,2,   2005.4,2,  2276.21,2,   7.9993,2,    25.00,    64.59,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.5534,2,     -999,9,     -999,9,     -999,     5.93,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0429,  30.0018, 147.7923,     -999,9,  34.8165,2
318M20130321  ,P02W       ,35      ,  1,33         ,33         ,2,20130415,0212,  30.0001, 147.7915,     6181,     77.1,  17.4017,  34.7027,2,  34.7025,2,    233.1,2,    232.6,2,     2.73,2,     1.53,2,     0.37,2,     0.15,2,    2.656,2,    1.613,2,    0.202,2,   1.5100,2,   2013.3,2,  2276.21,6,   7.9867,2,    25.00,    64.61,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.4024,2,     -999,9,     -999,9,     -999,     5.94,2,     -999,9,     -999,     -999,1,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0427,  30.0019, 147.7922,     -999,9,  34.8661,2
318M20130321  ,P02W       ,35      ,  1,32         ,32         ,2,20130415,0212,  30.0001, 147.7915,     6181,     96.7,  17.3377,  34.7186,2,  34.7174,2,    230.7,2,    231.8,2,     2.73,2,     1.83,2,     0.27,2,     0.16,2,    2.659,2,    1.611,2,    0.202,2,   1.5600,2,   2015.4,2,  2279.21,2,   7.9844,2,    25.00,    58.44,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.3436,2,     -999,9,     -999,9,     -999,     6.71,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0426,  30.0019, 147.7920,     -999,9,  34.8811,2
318M20130321  ,P02W       ,35      ,  1,31         ,31         ,2,20130415,0212,  30.0001, 147.7915,     6181,    148.0,  17.2190,  34.7292,2,  34.7280,2,    225.3,2,    228.6,2,     3.12,2,     2.65,2,     0.05,2,     0.19,2,    2.668,2,    1.610,2,    0.191,2,   1.6400,2,   2018.9,2,  2278.61,2,   7.9790,6,    25.00,    55.93,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.2192,2,     -999,9,     -999,9,     -999,     6.44,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0424,  30.0018, 147.7920,     -999,9,  34.8918,2
318M20130321  ,P02W       ,35      ,  1,30         ,30         ,2,20130415,0212,  30.0001, 147.7915,     6181,    197.2,  17.0954,  34.7197,2,  34.7192,2,    225.6,2,    225.7,2,     3.32,2,     3.15,2,     0.02,2,     0.22,2,     -999,9,     -999,9,     -999,9,     -999,9,   2021.9,2,  2279.01,2,   7.9737,2,    25.00,    52.15,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  17.0958,2,     -999,9,     -999,9,     -999,     -999,5,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0422,  30.0016, 147.7920,     -999,9,  34.8829,2
318M20130321  ,P02W       ,35      ,  1,29         ,29         ,2,20130415,0212,  30.0001, 147.7915,     6181,    247.7,  16.9326,  34.7090,2,  34.7084,2,    221.6,2,    221.9,2,     3.90,2,     3.72,2,     0.02,2,     0.25,2,    2.672,2,    1.561,2,    0.166,2,   1.5900,2,     -999,9,     -999,9,     -999,9,     -999,    50.81,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  16.9316,2,     -999,9,     -999,9,     -999,     7.15,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0421,  30.0011, 147.7921,     -999,9,  34.8720,2
318M20130321  ,P02W       ,35      ,  1,28         ,28         ,2,20130415,0212,  30.0001, 147.7915,     6181,    298.8,  16.4780,  34.6740,2,  34.6736,2,    212.1,2,    211.7,2,     5.86,2,     5.47,2,     0.01,2,     0.38,2,     -999,9,     -999,9,     -999,9,     -999,9,   2040.0,2,  2275.51,2,   7.9374,2,    25.00,    48.26,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  16.4781,2,     -999,9,     -999,9,     -999,     9.34,2,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0419,  30.0007, 147.7923,     -999,9,  34.8371,2
318M20130321  ,P02W       ,35      ,  1,27         ,27         ,2,20130415,0212,  30.0001, 147.7915,     6181,    349.8,  15.5989,  34.6019,2,  34.5997,2,    194.3,2,    194.9,2,     9.27,2,     8.47,2,     0.01,2,     0.59,2,   -0.060,4,   -0.003,4,   -0.009,4,   1.3100,4,     -999,9,     -999,9,     -999,9,     -999,    46.85,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  15.5995,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0417,  30.0002, 147.7925,     -999,9,  34.7629,2
318M20130321  ,P02W       ,35      ,  1,26         ,26         ,2,20130415,0212,  30.0001, 147.7915,     6181,    401.4,  14.4058,  34.5194,2,  34.5151,2,    186.4,2,    186.7,2,    12.79,2,    11.12,2,     0.01,2,     0.76,2,     -999,9,     -999,9,     -999,9,     -999,9,   2085.8,3,  2274.91,2,   7.8434,2,    25.00,    44.96,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  14.4172,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0415,  29.9999, 147.7926,     -999,9,  34.6778,2
318M20130321  ,P02W       ,35      ,  1,25         ,25         ,2,20130415,0212,  30.0001, 147.7915,     6181,    496.8,  11.8424,  34.3493,2,  34.3483,2,    186.1,2,    186.1,2,    21.19,2,    15.16,2,     0.01,2,     1.06,2,   -0.059,4,   -0.003,4,   -0.008,4,   1.8300,4,   2112.9,2,  2272.41,2,   7.7754,2,    25.00,    43.58,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,  11.8417,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0413,  29.9997, 147.7926,     -999,9,  34.5102,2
318M20130321  ,P02W       ,35      ,  1,24         ,24         ,2,20130415,0212,  30.0001, 147.7915,     6181,    598.5,   9.1002,  34.1555,2,  34.1515,2,    174.4,2,    175.0,2,    35.05,2,    20.84,2,     0.01,2,     1.48,2,     -999,9,     -999,9,     -999,9,     -999,9,   2155.1,2,  2278.01,2,   7.6790,2,    25.00,    43.74,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   9.1119,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,1,     -999,1,     -999,1,     -999,9,     -999,1,     -999,1,20130415,0410,  29.9997, 147.7924,     -999,9,  34.3126,2
318M20130321  ,P02W       ,35      ,  1,23         ,23         ,2,20130415,0212,  30.0001, 147.7915,     6181,    699.1,   6.3954,  34.0137,2,  34.0132,2,    148.4,2,    146.3,2,    56.93,2,    28.50,2,     0.01,2,     2.05,2,     -999,5,     -999,5,     -999,5,     -999,5,   2211.3,2,  2287.91,2,   7.5457,2,    25.00,    43.54,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   6.3979,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0407,  29.9998, 147.7924,     -999,9,  34.1736,2
318M20130321  ,P02W       ,35      ,  1,22         ,38         ,2,20130415,0212,  30.0001, 147.7915,     6181,    800.5,   5.1313,  34.0500,2,  34.0512,2,     99.9,2,    104.9,2,    78.32,2,    34.49,2,     0.01,2,     2.47,2,     -999,9,     -999,9,     -999,9,     -999,9,   2262.1,2,  2301.72,2,   7.4418,2,    25.00,    40.78,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   5.1303,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0405,  29.9999, 147.7923,     -999,9,  34.2118,2
318M20130321  ,P02W       ,35      ,  1,21         ,21         ,2,20130415,0212,  30.0001, 147.7915,     6181,    902.8,   4.3690,  34.1685,2,  34.1688,2,     63.4,2,     64.7,2,   100.38,2,    38.97,2,     0.00,2,     2.77,2,    0.757,2,    0.521,2,   -0.008,2,   0.2800,2,   2307.0,2,  2326.73,2,   7.3702,2,    25.00,    39.76,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   4.3686,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0402,  30.0000, 147.7922,     -999,9,  34.3299,2
318M20130321  ,P02W       ,35      ,  1,20         ,20         ,2,20130415,0212,  30.0001, 147.7915,     6181,    999.9,   3.8795,  34.2602,2,  34.2602,2,     47.7,2,     46.4,2,   115.11,2,    41.12,2,     0.00,2,     2.92,2,     -999,9,     -999,9,     -999,9,     -999,9,   2334.0,2,  2343.93,2,   7.3497,2,    25.00,    38.47,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   3.8790,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0400,  30.0001, 147.7920,     -999,9,  34.4217,2
318M20130321  ,P02W       ,35      ,  1,19         ,19         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1102.2,   3.4670,  34.3348,2,  34.3353,2,     37.3,2,     38.6,2,   127.41,2,    42.25,2,     0.00,2,     2.99,2,    0.286,2,    0.152,2,    0.012,2,   0.0800,2,   2350.8,2,  2361.64,2,   7.3347,2,    25.00,    37.68,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   3.4671,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0357,  30.0002, 147.7918,     -999,9,  34.4972,2
318M20130321  ,P02W       ,35      ,  1,18         ,18         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1198.6,   3.2159,  34.3771,2,  34.3791,2,     38.3,2,     38.6,2,   134.73,2,    42.49,2,     0.00,2,     3.01,2,    0.212,2,    0.117,2,   -0.002,2,   0.1200,2,     -999,9,     -999,9,     -999,9,     -999,     -999,5,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   3.2159,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0354,  30.0002, 147.7918,     -999,9,  34.5412,2
318M20130321  ,P02W       ,35      ,  1,17         ,17         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1305.8,   2.9262,  34.4287,2,  34.4299,2,     37.2,2,     36.6,2,   142.63,2,    42.97,2,     0.00,2,     3.05,2,    0.095,2,    0.055,2,    0.000,2,   0.0500,2,   2368.4,2,  2378.44,2,   7.3386,6,    25.00,    39.07,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   2.9265,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0351,  30.0003, 147.7918,     -999,9,  34.5923,2
318M20130321  ,P02W       ,35      ,  1,16         ,16         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1407.6,   2.7243,  34.4646,2,  34.4657,2,     39.5,2,     39.0,2,   148.39,2,    43.02,2,     0.00,2,     3.04,2,    0.046,2,    0.044,2,    0.001,2,   0.0000,2,   2373.5,2,  2385.95,2,   7.3454,2,    25.00,    39.77,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   2.7242,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0348,  30.0005, 147.7917,     -999,9,  34.6282,2
318M20130321  ,P02W       ,35      ,  1,15         ,15         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1611.5,   2.3731,  34.5238,2,  34.5234,2,     48.5,2,     48.0,2,   156.97,2,    42.67,2,     0.00,2,     3.00,2,     -999,9,     -999,9,     -999,9,     -999,9,   2376.3,2,  2397.65,2,   7.3707,2,    25.00,    39.47,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   2.3733,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0343,  30.0007, 147.7917,     -999,9,  34.6862,2
318M20130321  ,P02W       ,35      ,  1,14         ,14         ,2,20130415,0212,  30.0001, 147.7915,     6181,   1816.4,   2.1731,  34.5602,2,  34.5603,2,     62.8,2,     60.3,2,   159.99,2,    41.97,2,     0.00,2,     2.94,2,    0.002,2,    0.016,2,   -0.006,2,   0.0700,2,   2372.5,2,  2404.55,2,   7.3923,2,    25.00,    37.33,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   2.1736,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0339,  30.0006, 147.7918,     -999,9,  34.7233,2
318M20130321  ,P02W       ,35      ,  1,13         ,13         ,2,20130415,0212,  30.0001, 147.7915,     6181,   2015.5,   1.9586,  34.5968,2,  34.5975,2,     79.8,2,     78.8,2,   161.06,2,    40.92,2,     0.00,2,     2.86,2,     -999,9,     -999,9,     -999,9,     -999,9,   2366.7,2,  2409.96,2,   7.4307,2,    25.00,    36.10,2,     -999,9,     -999,     -999,9,     -999,     -999,9,     -999,   1.9591,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,1,     -999,1,20130415,0334,  30.0006, 147.7918,     -999,9,  34.7606,2
